round,Cluster,X1,X2
,3,3.223692325317261,4.387776291885743
,3,2.664992370248914,3.671641134688235
,3,3.137930699922916,4.5438468898955255
,3,2.477699864744731,3.791374382627962
,3,2.746253420845574,5.046355040036033
,3,4.19697658574049,3.6492300357452248
,3,3.1004445475834985,5.52675629294867
,3,4.721927296809559,2.8368477077468066
,3,3.678518643478854,3.376539603314373
,3,4.783459896564766,3.228481054628592
,3,2.931865495576819,3.471889205643847
,3,2.627881521089028,4.338312530189225
,3,2.3602311170331545,2.158850902491949
,3,3.197088808438,3.572169233927077
,3,3.9345261207254922,2.952994406508403
,3,3.03174152806147,4.094218344828711
,3,4.273376616899505,3.3827306287752714
,3,4.722591428326341,3.269923295196753
,3,3.0931692912318924,3.357886778338739
,3,2.77922660713969,5.999357795316792
,3,3.3202810518799244,2.0598615634555664
,3,2.8851908244435496,6.076323464512951
,3,3.5624491024589844,3.713314312953018
,3,4.729172755557071,3.093347714480805
,3,4.4541404978025065,3.4319075237304353
,3,2.5735587791881964,3.210773162574434
,3,2.8977546745096436,4.962292922688323
,3,2.714737015043206,3.6139439413533916
,3,2.630948613211427,4.289941798160757
,3,2.5244301333238885,2.9449741438458226
,3,2.4089889410645244,3.103300085923597
,3,4.485921268208842,3.963416659965058
,3,2.753668809819386,3.798170313575273
,3,3.0874479282267986,4.324410929871087
,3,2.8092410375256702,3.4504839357022496
,3,3.9210269461404197,3.3793639663595454
,3,2.4213687069052447,2.6264664904410484
,3,2.53765026244594,2.998223221686817
,3,2.828054715795483,2.433210112013001
,3,2.462419690766286,2.29062310458177
,3,3.4131830991331773,2.656421974924544
,3,4.648292390663725,2.787633956610834
,3,2.459864141046436,3.56664086168041
,3,3.2391982682160014,4.912752837953443
,3,3.6653240420966346,4.352984476777933
,3,2.2966391428094277,3.073739097364218
,3,3.3211410674570048,5.199076692178164
,3,4.478864827420467,4.073357733188063
,3,2.9933805335190082,2.7774002237459428
,3,2.6275969824703873,4.539322851679257
,3,2.4402775247075374,3.6815478298136144
,3,2.3031102614590204,2.6167422382999903
,3,2.675519189141545,4.606884679583588
,3,2.613868070103708,3.481269705862908
,3,2.711461514599171,3.81008822242016
,3,2.8349379660084324,2.541189447899937
,3,2.1589806356998134,2.442597931961073
,3,2.628651015656083,4.686275792920533
,3,2.9366791413855786,4.208715096022616
,3,2.8712541618983094,4.270291176510766
,3,3.210359346741816,2.570320817711627
,3,4.385912750307806,4.454381843398879
,3,2.4743980951158044,3.855604474432502
,3,4.337818425655977,4.396710755599705
,3,2.059790282798974,1.995535526306293
,3,3.8389897107084425,2.823548822602689
,3,3.1022720934299746,3.7046535138895047
,3,2.8404385409331265,5.4391862027601885
,3,2.4011621596276784,3.8811423057051493
,3,2.28681338447642,3.400121437353602
,3,2.354793924169746,3.843245469136965
,3,4.613613441699039,3.087161595177744
,3,2.8089566660367624,5.223134303287546
,3,3.2489152487884234,3.947258787173263
,3,2.4038705467595243,2.6042015677707884
,3,2.8409322140446784,2.786137255302144
,3,2.276143605831854,3.534595070161114
,3,2.4685103427809483,2.5558108745356436
,3,2.77669744046626,4.6262280624037615
,3,3.0847058071418796,3.9104768050090826
,3,2.975277131531386,4.15022864298742
,3,3.4544921811139484,4.237647274380409
,3,2.9159455829353407,4.034469518623278
,3,3.2733204323567175,5.422579187552622
,3,3.683171298485418,1.8220854494888359
,3,2.97688203999763,4.576295778653106
,3,3.229626202189886,3.8915415124379926
,3,2.9618871383327905,5.799540596355837
,3,2.8191649367717595,4.804021602829878
,3,2.64887159177732,4.392887443586589
,3,3.8168432311076406,4.068419129316949
,3,2.9185948552789753,3.8823197621449794
,3,2.742284206560593,2.474241185736959
,3,2.9587785670054645,5.6488828693465125
,3,2.6497164838618295,4.646006953648916
,3,2.1441234420386284,2.5195608595028585
,3,2.6242812181492488,3.5783889240296443
,3,2.616669278815033,2.906158802440756
,3,2.2616096734847333,3.617052153588351
,3,2.7721256987220277,2.6592470676836975
,3,2.817260039467209,4.2572144272918875
,3,4.0406317311068385,3.7905577970173026
,3,4.077686667405006,3.0720066408052347
,3,3.1343425042093127,5.505801217240596
,3,4.2458906533653415,2.424789615015329
,3,4.294970069436868,3.1896341143043
,3,3.540517948412454,4.730125111028278
,3,2.864725930774637,4.667188776091453
,3,4.087691094038346,4.997993788883522
,3,3.354168909707404,2.9551397520753335
,3,2.87099741512813,4.5266854090730915
,3,3.8920378839078835,2.9498916896687124
,3,2.350133883754367,3.460158262708243
,3,3.8214843260871834,4.834797670045356
,3,4.455666344908315,3.7127417627413717
,3,2.7757664243616915,4.436999163630593
,3,2.3290601238742203,3.7079596835846913
,3,2.574114647765766,3.4819136620681412
,3,2.5774195839343608,4.696604060223361
,3,3.00572593173884,6.185491136822829
,3,2.8125828012511267,4.436986651789419
,3,2.471748357972693,3.534666111884822
,3,3.5169587032509044,3.483322483814776
,3,3.578852321191461,2.6070927071740084
,3,2.542730763787466,5.09932474922497
,3,3.061801427323146,4.126556062814599
,3,3.5193522826993897,3.44918187304559
,3,3.4671491005457002,3.8011642517641784
,3,3.3619746549304805,3.0869056728630513
,3,4.0479101446315475,5.700153245212278
,3,2.5362789392532195,4.869608547942978
,3,2.7925370433419987,3.893206000003667
,3,2.463527650377495,4.75780095205325
,3,2.6068032011721702,4.109156571921669
,3,2.216251035711524,3.1765279912254414
,3,2.8438740972985084,3.221082626910483
,3,2.8387344973767803,3.888285507522038
,3,3.2087876395238224,3.777381279871681
,3,3.2546489989289227,4.139512685164672
,3,4.549780689924245,2.7029051164892723
,3,2.926680882708168,5.106541292946056
,3,2.5517887778556787,5.078541389338639
,3,2.7854795861621895,3.2831594561576622
,3,3.0170770876593687,4.37251323871416
,3,2.3151021410699104,3.8658331645315496
,3,2.470806846993304,3.2604848507020336
,3,2.9300611235362313,5.350227694822543
,3,4.60271793537456,2.847255748597322
,3,2.2093650336877992,3.1028150854351466
,3,4.495791782464148,3.777061068940691
,3,3.13381779835868,4.1300526508037425
,3,3.4230768191326733,3.74704953359194
,3,4.292740179197071,3.1114014485037718
,3,3.381163159663739,5.4019670646695035
,3,2.800418398347815,3.8722542742014974
,3,4.32172226962172,4.142835034085624
,3,2.590673352312196,3.8357166692576126
,3,3.2821923156754607,3.334775191337158
,3,2.409349961633808,3.6287325268386175
,3,2.6324445061233788,3.664558991823851
,3,3.524014269268487,5.002285491741496
,3,2.7545195582451703,2.3939730717417156
,3,3.2123109889119332,4.493647377505613
,3,2.3286810749176268,2.921777211636238
,3,2.592284925585487,4.13324945538683
,3,3.282221867014499,2.427807333260975
,3,2.549685510024201,4.2867737689520835
,3,3.115327817717896,3.9026012114844413
,3,2.689301512968571,5.185943730333325
,3,2.6356167758685,3.8282622754905584
,3,2.577089681164754,4.647458445659668
,3,3.2807308643574102,5.274229245996907
,3,2.976218554678789,5.322899962371359
,3,2.4216004031498324,3.234151107867587
,3,2.312682077554671,2.7883711760219714
,3,2.8581028819293532,5.6148827425476036
,3,2.7590050033906746,3.860805490190208
,3,3.6110407960050366,3.100891088231844
,3,2.7153444017050203,3.6080047962352957
,3,4.082253465203223,5.175674263374276
,3,3.3693001722579146,5.0494342610701395
,3,2.834011086726397,4.284247888442078
,3,3.266859170750066,4.809983317257027
,3,3.1401653645508274,5.225110496164078
,3,2.0025204640164542,1.8267262673000388
,3,2.939797690275878,4.8980356527673745
,3,2.514304911226609,3.8769167088075136
,3,3.634774270693975,5.114116060591413
,3,2.7406871792259073,3.288968029481805
,3,4.482488146605277,4.588086771328286
,3,3.825041005248894,2.0065002902367626
,3,2.2404630002936727,2.7037334039832377
,3,2.8226840473358275,2.5398912467609485
,3,2.639400004067109,2.7880423248291333
,3,2.6390008996958283,3.3404591233082463
,3,2.213954292559687,2.879711839732088
,3,2.335627025411308,2.730602938577177
,3,2.4510630704312426,3.0552320735720695
,3,3.1463079019832243,5.530846650478856
,3,3.088417796092874,5.247755437537024
,3,2.772490038118144,3.164535449656011
,3,3.7322041219450943,3.6079760807012318
,3,2.622648726520928,2.8115101538132805
,3,2.4798473913827026,2.3441972585656323
,3,4.195301218742671,5.524208503285644
,3,3.352735968582058,3.2734829884688263
,3,2.2382136626741485,2.101126185956487
,3,2.659262182554577,4.6082829520915585
,3,1.9836641935328312,1.4086503359576366
,3,2.976371169920051,3.7380773864293624
,3,2.805466353415378,4.922502086677374
,3,2.855172457908241,4.222762594750574
,3,2.4302020500975043,3.846915380303146
,3,2.5461996405285117,2.164625780221587
,3,2.1099720094124312,2.6737493560749814
,3,3.7378782397497727,2.856708073865919
,3,2.7578059217836213,4.96459140042237
,3,3.78610346608475,6.787318290373829
,3,2.576900689306011,5.839542669778376
,3,2.4535688139078027,3.880274597949478
,3,3.0326484232911035,2.8005019492804615
,3,2.3708034030015916,2.915526276636758
,3,2.972324691990914,4.619773437926111
,3,2.6644239281615776,3.0753460169503155
,3,2.2104178170838993,1.9035038782565672
,3,2.9883012246311287,3.741428837780499
,3,3.9595716475509164,5.959526945155452
,3,2.4264823200904333,4.804891762651987
,3,3.7410191694565107,3.356720288476935
,3,2.2566385478734454,3.561358000827329
,3,2.6286212971938587,4.4763931812246645
,3,4.357064423212824,3.8201697850251968
,3,2.512016522114369,5.0300083319330975
,3,2.9534176084075825,2.8299767511648835
,3,2.615452686913831,5.798172968973409
,3,2.1519508664472706,2.6331290105147382
,3,4.612721720381866,2.8910167149733503
,3,2.9668086784314704,2.414945379627095
,3,2.777690473369622,4.315587564534642
,3,3.535162855840494,3.6735769564574685
,3,2.598929046030862,5.11530844966211
,3,2.862147688517262,4.979094294384144
,3,4.42515664892403,3.0643606076055177
,3,2.737775444118154,4.587819027830186
,3,2.747929082599355,6.203497519602644
,3,2.513635385725008,4.822637703885791
,3,3.5251549763147487,3.276222580162439
,3,2.0118530227814464,2.3690632615118163
,3,2.536068473379169,4.472809718332725
,3,4.077935923448482,3.8010086173878115
,3,2.5873952708305823,4.162560701270985
,3,2.5078497793296526,1.7362189400778698
,3,4.32689093228049,4.912321924897639
,3,2.531447060434939,4.773102539417397
,3,2.5230043031456173,5.438565109988437
,3,2.2442132855233954,3.89728964734066
,3,2.5431236217871893,2.8931616137638723
,3,3.5277753384475616,2.739710767737294
,3,3.513205473363942,4.8386118373847795
,3,3.2624161454421476,4.152708522375676
,3,2.630280834145645,4.909437805571588
,3,2.7131999472729533,4.339023235365419
,3,3.230622739068945,4.396628277572344
,3,2.5796406657899142,3.687400683968955
,3,2.957294625039764,4.106170721518623
,3,2.400473614234026,4.026803524181485
,3,2.672424014062531,5.588001362670381
,3,2.6134827235681612,4.961020156840071
,3,2.63208960853006,5.378365609692617
,3,2.688255399628944,5.139257897720997
,3,2.7426327873084317,3.7322240094069774
,3,2.6129773995834853,4.977549663258651
,3,3.6609887863923043,2.38926236914094
,3,2.973905590085097,5.4097040632843605
,3,4.436285959027136,2.865973733489463
,3,2.5837798908039824,4.574925680985658
,3,3.3243677548929558,4.922714264876214
,3,3.257186709229188,3.813207236967266
,3,3.553364234634659,4.4786191305370044
,3,2.7239392158505513,4.24821548037103
,3,2.746865204150334,3.9594585766386743
,3,2.8046368212206714,3.66689026758558
,3,2.4139128610822693,3.3095099200169122
,3,2.7963909916554464,3.3843486536447234
,3,2.6127717658341543,4.491918153666998
,3,2.3952950630228504,4.1087767120073595
,3,3.6387614651862368,5.157703763818672
,3,3.3420320697273427,4.9107744984669965
,3,2.8981807377490516,4.1784447515987155
,3,3.8256257563111893,3.9905198823018018
,3,3.382816160245988,3.7918352641052744
,3,2.2840045040340735,4.248592813170396
,3,3.6543071396695934,5.308819789280129
,3,2.3236563733948747,3.021910745179772
,3,2.4492353732988494,4.1906808166811444
,3,3.1073378138149166,3.0269047718766635
,3,3.5659573459573184,4.1050783715148915
,3,3.3063621671444836,4.962376997109396
,3,2.8813719320758135,4.042765312765304
,3,2.7421012544245613,4.037779299024942
,3,2.5724144735570276,3.7111944032701
,3,2.767349167923639,2.449384994479376
,3,3.043638307749534,4.636268086127888
,3,3.441315715608263,4.263634395806246
,3,2.2243357530535928,3.3434740914993832
,3,2.341722843480216,4.203058516920063
,3,3.6750671509086446,5.078597825701216
,3,2.9565904073228344,3.2146878651316726
,3,2.6970524684731307,3.8166095788319168
,3,2.3273619607139717,4.45708798734516
,3,2.6809149027692625,5.269479108971817
,3,2.4332005898804407,2.9856996544210457
,3,2.653889897239922,4.4182371596911585
,3,3.104535047871666,3.356333138460561
,3,2.549188057773489,4.22812994859764
,3,2.923923248248143,3.4908807534253503
,3,3.0587116353376205,3.608844433784385
,3,3.011600696166655,3.6631735995642267
,3,2.142025847354721,3.2515652383213376
,3,2.670401610825972,4.323913158587977
,3,3.5480403510245644,3.3937223789684836
,3,2.200314361008959,3.3983699976620327
,3,3.762118881086553,3.7755955478743664
,3,4.029466702250992,3.84232464608952
,3,2.5238734095050637,5.235791758583874
,3,2.445921690398196,3.9768389159067596
,3,2.6508497345498414,5.291386464423787
,3,2.6586986141291273,2.9305476616871866
,3,2.965304464688924,3.625112710993498
,3,2.4392773575987126,5.50732564760508
,3,2.9465110363827365,4.449252757288398
,3,2.7783738327864773,4.363237827436701
,3,2.2263667410146577,3.9378058284281003
,3,2.6886858227443673,5.080600846830208
,3,2.7437582467795956,5.484032395799547
,3,2.7453904432194163,4.6971997315438685
,3,2.854960167905624,3.026194401496106
,3,2.9900005995839747,2.6788053312602904
,3,3.6542245710335983,5.01627575413324
,3,2.29622055429037,3.932364729264355
,3,3.14057314451776,4.748912302638574
,3,3.6627516941026657,1.857072338843213
,3,3.197534038577913,3.6014395279975657
,3,2.950298262882674,4.05043162033718
,3,3.1183802995682663,3.747989189737454
,3,2.7346024636943755,4.691704957934329
,3,2.8669319764665264,4.5791250576892
,3,4.315102026121016,2.8482209215227003
,3,2.8378361985463347,4.452596155562104
,3,2.7471993816712317,4.350074189351804
,3,3.615034456705306,3.2148433441378317
,3,2.327502877640976,2.880357485844467
,3,3.4600503669693423,4.857249854106006
,3,3.6527580335585967,3.487279138742488
,3,2.2023127123845936,3.592147032497285
,3,2.6902885463196418,4.232231910069749
,3,2.489005468189565,3.665373358552901
,3,2.340243157846099,4.109063940810761
,3,2.781930447472849,5.157810046879899
,3,3.0309688414621014,5.593685585604207
,3,3.08326303542814,4.341557373070339
,3,2.3629439346588836,2.5749049022725234
,3,2.5001678265280636,4.2510174030596035
,3,3.0400416626320657,3.6602389964395416
,3,2.541224780761704,4.4188621479745285
,3,3.644530174084121,4.347207908548824
,3,2.427974728451561,2.798300810770839
,3,3.634929409299864,4.930381661059032
,3,4.31087618790832,4.649331190961827
,3,2.9468887685312373,1.440645709079837
,3,3.948371952947477,2.1954424312504526
,3,2.468074537101931,3.4580464107496893
,3,2.938310545375238,4.48277848772998
,3,2.8761775694751917,4.331421608619837
,3,3.0613674683847774,3.6222264092631287
,3,2.0472450425156294,2.6591784488179777
,3,3.1443419907452044,4.195609212747769
,3,3.387953331004775,4.357660229198972
,3,3.0943756946378036,2.3396262208856298
,3,2.357225727861209,2.9181411283306167
,3,2.510319891493059,4.683421151154585
,3,2.760636666071682,2.0786483911759484
,3,3.4497386047276963,5.046185776422574
,3,2.4108523848029053,4.21946211919387
,3,2.8447809441816396,3.1695970331947567
,3,2.703625083700362,4.66568199251594
,3,2.4953283705030906,5.714037896851233
,3,2.382615924214926,4.045605106147909
,3,3.498896632494649,3.75551445436952
,3,3.7448067333988275,4.041335957024306
,3,2.5756628777915767,4.8706895627773035
,3,3.552785176963376,4.618178441656616
,3,3.8158304972595087,4.007705176129366
,3,4.2752846695583155,4.565737692028332
,3,3.670413732554887,1.9626838218000378
,3,2.897643600859947,5.249775522444297
,3,3.11823205020318,4.696855241007042
,3,4.026941022956574,2.9177866332755444
,3,2.2582524909513366,3.3403544814731925
,3,2.530029416647151,4.423729467024851
,3,2.910612100035117,2.920307844742978
,3,2.004708880718893,1.658351223059833
,3,2.469817585256825,3.165681813877235
,3,4.0172317562180195,3.784990884993332
,3,2.9662599939189525,3.6952280880187507
,3,2.104807307305215,2.0359494025331424
,3,2.683997350369106,2.2355188857059565
,3,2.6536981554939296,3.2132933285022967
,3,2.1705555303846635,2.324244915703149
,3,3.2970985679865237,4.831328760165292
,3,2.692590230405676,3.977117350395357
,3,3.627428815736994,2.2305295728776873
,3,2.528458983704204,4.3642151400604305
,3,2.7862751669191024,5.150960411183729
,3,3.033449013638218,4.278875873101604
,3,2.5767548936543516,3.3557422889664728
,3,2.385757483048115,1.7887277080488033
,3,2.5978565255767183,3.7094248722857257
,3,3.216740191566985,4.141425141908591
,3,2.560384160027306,4.000554664494646
,3,3.88588055046878,2.494758234551818
,3,2.592215902061918,3.3725541080149517
,3,2.071374278604093,2.46166745713737
,3,2.2851495234751154,2.8169537884360834
,3,2.3497598485198274,4.086698179896209
,3,3.432924342016123,4.037844125313032
,3,2.47330113987193,4.110679519135758
,3,4.1695833609644435,4.618262686861636
,3,3.333883373873623,4.909906511614937
,3,2.2739490147103245,4.038212281307753
,3,3.8645349500863517,4.635229216077693
,3,3.2654448161848646,3.1324453959506755
,3,2.1492056966100073,3.34106370652295
,3,2.6920884246940417,5.987323452745359
,3,2.733965157906577,3.3919031517222877
,3,2.4329933466751066,3.7774594794716916
,3,2.7287828199742,2.860313606938232
,3,2.68600061135633,4.409624821998216
,3,2.7815610820499757,4.815601185586643
,3,2.4006206982007927,3.7605703107136987
,3,2.4064824772159885,4.3504297267891685
,3,2.176657485731828,3.7625850114182686
,3,2.6785201504842266,5.419466609066479
,3,2.403164679460603,5.1944385367771355
,3,2.971240033839199,3.1605520895865853
,3,3.711318612113934,5.397828252748568
,3,3.0101261201715994,3.318642817551801
,3,4.075727696748752,4.661335967764298
,3,2.605894166533712,5.127263973218991
,3,2.0092798431096486,2.6016805821975604
,3,2.6605115628056666,6.544864787167855
,3,2.7862183536659666,5.500288941931705
,3,4.2774136405486685,2.5452441079236374
,3,2.1773818612140183,3.3875480646083247
,3,2.871519682088883,5.068949784120298
,3,2.856247915254466,3.80817230397055
