round,Cluster,X1,X2,Label,GT_Label
,6,5.924558417127471,2.1723788111444513,,1.0
,6,6.042344276728274,2.8653668596598107,,1.0
,6,5.714091469070775,2.8754936138760945,,2.0
,6,6.19508833149126,2.391349152475923,,1.0
,6,5.545128273012205,2.879288040475964,,1.0
,6,6.071125133337719,2.605026810171395,,2.0
,6,5.596778429133754,2.9977793855379535,1.0,1.0
,6,5.959895019307418,3.0982526820752883,1.0,1.0
,6,6.169259727992581,2.5962601437772657,,2.0
,6,5.80616874792227,2.7201648003233188,,1.0
,6,5.47278937278912,2.213905962753725,,1.0
,6,5.511778874153706,2.6273025104570973,,2.0
,6,5.748532408254491,2.959563450841888,,1.0
,6,5.634907726564235,2.543327727080672,,1.0
,6,6.107481561232159,2.66815382812375,,1.0
,6,6.339652433751984,2.230966110552994,,1.0
,6,5.770840687990826,2.7637754038518243,,1.0
,6,5.649910593600554,3.0784455955184127,,1.0
,6,5.793022911518742,2.5581524965867626,,1.0
,6,5.555315108709369,2.694177651065374,,1.0
,6,5.689968737608952,2.719391691987294,,1.0
,6,5.817557444482388,2.8124988422114567,,1.0
,6,6.0215808134414175,2.2434481670793325,,2.0
,6,5.739980700337687,2.751300968471105,,1.0
,6,5.564453230081265,2.9523272530913913,,1.0
,6,5.643933358283848,2.3330595226278765,,1.0
,6,6.172610025544101,2.5457541721912533,,1.0
,6,6.219650728549346,2.4074545255499578,,1.0
,6,5.923916380879435,2.7913269811303323,,2.0
,6,5.7770046155225705,2.6409852979351673,,2.0
,6,5.496702116799759,2.5756866963380483,,1.0
,6,6.122352259259357,2.6229379219370244,,2.0
,6,5.668504052329678,2.4639875845432395,,1.0
,6,6.11851486779917,2.4683862704140473,,2.0
,6,6.180835422332826,2.248039960223392,,1.0
,6,5.716949307456286,2.9394346193783147,,1.0
,6,5.385482983763708,2.3480124571686556,,1.0
,6,5.686859314356429,2.7738487700074383,,1.0
,6,5.913960044080854,2.7458606215235744,,2.0
,6,5.568228102501431,2.2259255280063734,,1.0
,6,5.908587593859595,3.0342206729707124,,1.0
,6,5.795747863706863,2.7542023780896288,,1.0
,6,5.673779341963447,2.7325306834858334,,1.0
,6,5.6747378639414245,2.8211005961998286,,1.0
,6,5.568406106642216,2.885498202173864,,1.0
,6,5.837983012623306,2.7806498626914053,,1.0
,6,5.904947857168346,2.479965727828666,,1.0
,6,5.876108967724798,2.6527311394041773,,1.0
,6,5.8574307297593124,2.74289757129376,1.0,1.0
,6,6.078608089129191,2.776682112329005,2.0,2.0
,6,5.6822567587973705,2.800634873592299,,1.0
,6,5.700376451727932,2.6352131965904673,,1.0
,6,5.70634899746774,2.7613620237085774,,1.0
,6,6.076839643672414,2.7042902514529854,2.0,2.0
,6,5.6282834130844455,2.3032693650815257,,1.0
,6,5.554196157979439,3.0942985772368488,,1.0
,6,5.735593677471618,2.7222280631048785,1.0,1.0
,6,5.71093906150647,2.5833662720114634,,1.0
,6,5.633033373631533,2.5097954488994585,,1.0
,6,5.712761671253053,2.6163187185635812,,2.0
,6,6.30533736752518,2.245470066877847,1.0,1.0
,6,5.6575509574764045,2.832596058631027,1.0,1.0
,6,5.6010334989918515,2.589129637150695,,1.0
,6,5.96382296197517,2.9747556815270015,,2.0
,6,5.883582004041018,2.7131195774067423,,1.0
,6,5.904073952491851,2.8596413814123154,,2.0
,6,6.046166864951472,2.84742029179557,2.0,2.0
,6,5.905176885711541,2.5736421865648973,,1.0
,6,6.154856726766809,2.5984179365683304,2.0,2.0
,6,5.953817189908619,3.066521886469812,,2.0
,6,5.547303278553923,2.411354136931013,,1.0
,6,5.76929684996674,3.0070090758527197,,1.0
,6,5.693730382259364,3.0188556434770852,1.0,1.0
,6,6.0041514500253745,2.518355985705241,,2.0
,6,5.747183096294175,2.8315462650384418,,1.0
,6,5.936062968136739,2.664792922345191,,1.0
,6,5.866778248706668,2.6642020535958886,,1.0
,6,6.110249995635327,2.6560442612378448,,2.0
,6,5.51395683980737,2.410096998005904,,1.0
,6,6.35775608239965,2.2910857505403235,,1.0
,6,5.60088033031645,2.9865759069831257,,1.0
,6,5.944835118386272,2.267430960191231,,2.0
,6,5.604054977998099,2.5449088520098595,,1.0
,6,5.411449932965522,2.9750826554778986,,1.0
,6,5.578573749471949,2.7899097860579904,,1.0
,6,5.477275059877544,2.9277062759104924,,1.0
,6,5.9819032191988954,3.002220736865554,,1.0
,6,6.0863044410449785,2.8143931735585532,,1.0
,6,5.9617251949104375,2.944540697011788,,1.0
,6,5.624367443853578,2.906829580778211,,1.0
,6,6.0634392189641755,2.860028125249463,,2.0
,6,5.462060248087604,2.5902434123556,,1.0
,6,5.565110859696308,2.2925616795487582,,1.0
,6,6.044429440536964,2.952604477011571,,2.0
,6,5.793536059681254,3.0090293411477136,1.0,1.0
,6,5.888159321117799,2.5651484443360557,,2.0
,6,6.290581678217339,2.37093679050882,,1.0
,6,5.913464019721399,3.0649171052831456,2.0,2.0
,6,5.772170692395352,2.63936141363364,,1.0
,6,5.597388827625548,2.869201228174842,,1.0
,6,5.9555495945142525,2.304115382185869,,2.0
,6,5.916794259310066,2.08889739033519,,1.0
,6,5.734608031234887,3.086525150000127,,1.0
,6,5.8771794493616945,2.666350148503459,,1.0
,6,5.747574002929026,2.6486222644348745,,1.0
,6,6.1553601454284275,2.5512537495065404,,2.0
,6,5.744803663080269,2.5748773412804113,,1.0
,6,6.156514513536775,2.5588721414231457,,2.0
,6,5.718656057141519,2.826819544835301,,1.0
,6,5.885096715265927,2.941830559928873,,1.0
,6,6.113959289157572,2.699868310294683,,2.0
,6,6.069454191537217,2.8158091055381074,,2.0
,6,5.7156052978610825,2.7398686096722344,,1.0
,6,5.531037003600778,2.5727583975831347,,1.0
,6,6.2371663991223025,2.617939168294909,,2.0
,6,5.719929203953519,2.883633262038349,,1.0
,6,5.669313148051668,2.692529036083494,,1.0
,6,5.315648975646882,2.7241823265073415,,1.0
,6,5.9465322114023555,2.171651400001823,,1.0
,6,5.507375357986197,3.071837852116224,,1.0
,6,5.62072236491607,2.8121403688889504,,1.0
,6,5.906198103953507,2.581486718242126,,2.0
,6,5.894931341721899,2.7540667095705222,,1.0
,6,6.050591623273117,2.743715811548125,,1.0
,6,5.7407695909631915,2.562263953150968,,1.0
,6,5.694337356578725,2.8951219038998666,,2.0
,6,5.664466604771417,2.727614293940213,,2.0
,6,6.038773775470018,2.9505578399515593,,2.0
,6,5.954977157750608,2.212972508577768,,1.0
,6,5.8128074021184855,2.728141782821786,,2.0
,6,5.567598041528201,2.8183764925795596,,1.0
,6,5.984380257056337,2.9238157914078853,,1.0
,6,6.173638375524163,2.719502862990559,,2.0
,6,5.954045102424646,2.9293122467366386,,1.0
,6,6.220633126545034,2.5775593944671473,,2.0
,6,5.591446866329229,2.9117195336614725,,2.0
,6,5.626246665873117,2.7089688398846916,,1.0
,6,5.6655472426225115,2.6624403727833,,1.0
,6,5.922132700370037,2.2924028476100453,,1.0
,6,6.125470736952427,2.260983669742775,,1.0
,6,6.258540484310069,2.1657830045598194,,1.0
,6,6.2663566760989955,2.662332945616681,,2.0
,6,6.073621532151864,2.4629321051849886,,1.0
,6,5.809156857429,3.122825796200174,,1.0
,6,5.417687481214057,2.5636251280422493,,1.0
,6,6.154393382720532,2.7921675760855296,,2.0
,6,6.076305924008484,2.7628481857018135,,1.0
,6,6.163388321453332,2.8656316600975202,,1.0
,6,5.456516685738492,2.879687357971109,,2.0
,6,5.566231201894034,2.864581688818701,,1.0
,6,5.683176371852912,2.4336440861992332,,1.0
,6,6.379629526354523,2.375659546290351,,1.0
,6,6.301557394390895,2.4537736051056873,,2.0
,6,5.603902164598647,2.5332627029697403,,1.0
,6,5.722347681939434,2.5018558055626876,1.0,1.0
,6,5.771772675024357,2.6092446529854385,,1.0
,6,5.911275250407972,3.3202965971011187,1.0,1.0
,6,5.754385800772003,2.57377311283598,,2.0
,6,5.784776616245011,2.5878191501917485,,1.0
,6,5.518749664502542,2.1710357286222037,,1.0
,6,5.746346174209447,3.0048593058144135,,1.0
,6,5.510957587274433,2.567503052052867,,1.0
,6,5.9880508708915725,3.103869031417424,,1.0
,6,5.737920071368003,2.864050219490633,,1.0
,6,5.535791147945507,2.6351731482870324,,1.0
,6,5.743147921709889,2.7856146083267634,,2.0
,6,5.918274348374246,3.0139872925859015,,2.0
,6,5.765707217994364,2.70039463006922,,1.0
,6,5.708528928747429,2.864749857412027,,1.0
,6,5.550106887112911,2.550939732351702,,1.0
,6,6.027456980468588,2.110672414498255,,2.0
,6,6.108874950338161,2.800878206023879,,1.0
,6,6.078780704783,2.702697673839446,,1.0
,6,6.00723659247213,2.7072303768494494,2.0,2.0
,6,5.630273941129121,2.639099395804616,,2.0
,6,5.372004803118758,2.6725507019922916,,1.0
,6,5.5774765670324875,2.1595732144255355,,1.0
,7,4.70981580598146,3.1680867505780723,,
,7,4.7966082629346305,3.078043572082446,,0.0
,7,5.156757184984592,3.3430582722064943,,
,7,4.429555318984709,3.0047251342962937,,0.0
,7,4.656768154852888,3.654228670852884,,0.0
,7,5.034922759707625,3.532958307174593,,0.0
,7,5.0723088739924265,3.2691778963152176,,0.0
,7,5.132361746418467,3.1126458938622767,,0.0
,7,4.6120975344681066,2.9970316842024967,,0.0
,7,5.053228536142232,3.298811886677006,,0.0
,7,4.864928698130485,2.976418195653651,,0.0
,7,4.979030932195749,2.9850714704449572,,0.0
,7,4.807566944506508,3.2391449506649486,,0.0
,7,5.064851859322838,3.4324499038433465,,0.0
,7,5.124258373324234,3.1625850945308627,,0.0
,7,5.367067617463494,3.240332237708509,,0.0
,7,4.807677062096034,3.2576111629698343,,0.0
,7,5.192165018479919,3.296211768822793,,0.0
,7,4.434109345664028,3.320505914035138,0.0,0.0
,7,5.237077098230788,3.1700119532154174,,0.0
,7,4.678587630953339,3.1008066796389477,,0.0
,7,4.435582071721076,3.1363709605317176,,0.0
,7,4.9259980574840165,3.0903534157290986,,0.0
,7,4.8793085125227185,3.640317097705869,,0.0
,7,4.946497297599179,3.199804336943981,,0.0
,7,4.426098527163396,3.137544476876333,,0.0
,7,4.9296650301890175,3.012091029853824,,0.0
,7,5.084576487688378,3.3592000026612725,,0.0
,7,4.886949786395448,2.965861457790269,,0.0
,7,5.041301329394609,3.065409316425146,0.0,0.0
,7,4.920220478518393,3.5735403989497163,,0.0
,7,4.69420012331614,3.688659258155177,,0.0
,7,4.229280525206388,2.945306762999121,,0.0
,7,4.502174826062026,3.0846316455465437,,0.0
,7,4.686267070866088,3.2560347351193255,,0.0
,7,5.16631167773228,3.3891678408690797,,0.0
,7,4.461577863664372,3.3401833836090455,,0.0
,7,4.698701021303248,3.745259338457191,,0.0
,7,4.77813752592972,3.1820987088890673,,0.0
,7,4.973249063573267,3.0749221727725837,0.0,0.0
,7,4.490781641785888,2.977890425289925,,0.0
,7,4.509021064440894,3.3265073247238592,,0.0
,7,4.570446577119597,3.5355387697390728,,0.0
,7,4.5797931661021885,3.5234199070319234,,0.0
,7,5.102059461399168,3.4376029893372446,,0.0
,7,4.572337263009285,3.332062524373823,,0.0
,7,4.483347430530849,3.27968549274646,,0.0
,7,4.735323222097589,3.0127026815900035,0.0,0.0
,7,5.131085361226792,3.4128334473942634,,0.0
,7,4.159029562270596,2.836763094016369,,0.0
,7,4.317394332479184,3.16063662977335,,0.0
,7,4.898917136520162,2.9493429059398037,,0.0
,7,4.914450680538489,3.0545374865557164,,0.0
,7,4.7566317720659015,2.974339240900309,,0.0
,7,4.747314027999139,3.1368675734776494,,0.0
,7,4.906397249219215,3.3877669456269186,,0.0
,7,4.64193381119248,3.1874082211706507,,0.0
,7,4.988533499761564,3.160116490607707,,0.0
,7,4.974103357534462,3.109456706239737,,0.0
,7,4.748622833723965,3.1914152386794137,,0.0
,7,5.006599358799531,2.949803416731042,,0.0
,7,4.9511404255609905,3.231538826197849,,0.0
,7,4.524705114713354,3.152428651749441,,0.0
,7,5.037085341476655,3.404494848410114,0.0,0.0
,7,5.075682084379915,3.19776895889422,,0.0
,7,4.433694937744107,2.8699147314591023,,0.0
,7,5.250177535760548,3.1524431123163708,,0.0
,7,4.973698671416223,3.417163776228765,,0.0
,7,4.716282419947431,3.694399297439947,,0.0
,7,4.920116201353321,2.9967372345470884,,0.0
,7,5.005371156516288,3.0899002115961354,,0.0
,7,4.794075763262848,3.485635981254645,,0.0
,7,4.6879312295906175,3.0942693530398926,,0.0
,7,5.1576848713840215,3.288621871575679,,0.0
,7,4.718080465428371,3.212396242565604,,0.0
,7,5.002992267808016,3.0206023259592207,,0.0
,7,4.784737992329289,3.207640980405901,,0.0
,7,4.517990512704553,3.0503852186473392,,0.0
,7,4.983266816611164,3.5138328005134536,0.0,0.0
,7,5.00800369415928,3.4413525733221446,,0.0
,7,4.644561461734418,3.316348594765659,,0.0
,7,4.616396180594634,3.2623534245001076,,0.0
,7,5.006955521924163,3.415961416270723,,0.0
,7,4.372005371681608,3.105851726143,,0.0
,7,4.695035184770482,3.125893746843537,0.0,0.0
,7,4.984417090023521,3.1910821918720735,,0.0
,7,4.810845804976866,3.1065424250096854,,0.0
,7,5.091980742580587,2.9225603232381365,,0.0
,7,4.582929247693434,3.175949333979669,,0.0
,7,4.373664997014911,3.076425877137387,0.0,0.0
,7,4.452307850939469,3.044000591113416,,0.0
,7,4.646412937777277,3.1040363889128195,,0.0
,7,4.9426077283973875,3.1206969372973705,,0.0
,7,4.967325492584816,3.1188461378067713,0.0,0.0
,7,4.557897706622932,3.1752244594214964,,0.0
,7,5.004226996341119,3.407435466884566,0.0,0.0
,7,4.705695706675943,3.1403623348058454,,0.0
,7,4.749316236388324,2.9663587810352245,,0.0
,7,4.958146939130775,2.970005522993222,,0.0
,7,4.49215002531637,3.199129912491464,,0.0
,7,4.876159194505318,3.123977453947889,,0.0
,7,4.786433567913914,3.4755582018263262,,0.0
,7,4.84201928253469,3.2853899219219396,,0.0
,7,4.777365718976579,3.583144070309098,,0.0
,7,5.032343627910981,3.087555496000327,,0.0
,7,5.025578197406259,3.363117112180405,,0.0
,7,4.679022392138456,3.1440992854960403,,0.0
,7,4.766378346580158,2.982648051190478,,0.0
,7,4.829828665737741,3.3315669439387796,,0.0
,7,4.875870586963355,3.2866164948781718,,0.0
,7,4.969279573788623,3.169129952154863,,0.0
,7,4.653778387596681,3.0236586520112283,,0.0
,7,4.403798199143893,3.5724927640979867,,0.0
,7,4.849166898031693,3.0373525634133385,,0.0
,7,5.05186370017051,3.46986657803377,,0.0
,7,4.842289411395085,3.2559362708789155,,0.0
,7,4.976733638913718,3.451579093342158,,0.0
,7,5.095651348036122,3.3768123023445376,,0.0
,7,4.680363784920914,3.109652814811113,,0.0
,7,4.644128549151075,3.4807694196590435,,0.0
,7,4.846285860233156,3.0432036887757623,,0.0
,7,4.794416268580191,3.1867736157663655,,0.0
,7,5.009229945817846,3.1406940448428466,,0.0
,7,4.252008612011889,2.9908547954282567,,0.0
,7,5.059692985399537,3.3420171909123537,,0.0
,7,4.786096140242613,3.1066251073709257,,0.0
,7,4.852937070500756,3.2227945268209126,,0.0
,7,4.7139180719327385,3.6144945403487303,,0.0
,7,4.9295650123554235,2.979604579960857,,0.0
,7,4.63080723914541,3.3332460482209485,,0.0
,7,4.607098321026732,3.2886083362389718,,0.0
,7,4.900525103213668,3.2484715895174654,,0.0
,7,4.851022799054748,3.1628378731138174,,0.0
,7,5.035493708486489,3.4268526083443156,,0.0
,7,4.9622815373289235,3.513795605138674,,0.0
,7,4.825873703833493,3.1652685509989595,,0.0
,7,4.485689598995443,3.2008909835592,,0.0
,7,4.813384334985221,3.129520125402868,,0.0
,7,4.9767801128983455,3.1044970353414603,,0.0
,7,4.960327874347087,3.2078390262498653,,0.0
,7,4.661656546671299,3.294002197155243,,0.0
,7,4.697692358555252,2.8610593788833376,,0.0
,7,4.942784555949881,3.485000858938547,,0.0
,7,5.051145745979513,3.139845685710259,,0.0
,7,5.142905118650021,2.9663221070380845,,1.0
,7,5.138195671222574,3.3585209049162534,0.0,0.0
,7,4.863028191004655,3.2284646744683463,,0.0
,7,4.903942562149207,3.3108219390135725,,0.0
,7,4.959448314946951,2.8751232366161097,,0.0
,7,4.866747120236825,3.1753680032846536,,0.0
,7,4.529391433249205,3.2740890286559976,,0.0
,7,5.012350015549724,3.4822066960480487,,0.0
,7,4.8645542081700155,2.9879033353355617,,0.0
,7,4.842164137116577,2.9135501654987004,,0.0
,7,4.476188188732981,3.1319327394538568,,0.0
,7,4.852309730423268,3.0902730050076723,,0.0
,7,4.817485451693412,3.1370274786425245,,0.0
,7,4.824027825072271,2.977880881221658,,0.0
,7,4.542605478754368,2.9879779706085414,,0.0
,7,5.176822904334198,2.98028526642008,,1.0
,7,4.701665496841499,3.135815234668791,,0.0
,7,4.8340933195492655,3.6401391856679464,,0.0
,7,4.462638484813721,3.632290990048308,,0.0
,7,4.717070339690579,3.2528594314148362,,0.0
,7,4.42157822596422,2.9487390177904205,,0.0
,7,4.749998750398848,3.1280347284491965,,0.0
,7,4.717218988209096,3.294614304680191,,0.0
,7,4.831098784655545,3.3540608494311823,,0.0
,7,4.747898146161177,3.0420122707052277,,0.0
,7,4.6853164569904004,3.0822983423332766,,0.0
,7,4.966682676101913,3.5228861883344145,,0.0
,7,4.549888674105573,2.862962657454157,,0.0
,7,4.932821445582146,2.8770508366926415,,0.0
,7,5.09593303803288,3.012698924226583,,0.0
,7,4.5504163211048985,3.498172944854288,,0.0
,7,4.289887106582411,3.1021381688401943,,0.0
,7,5.08873500920312,2.9905523227254,,0.0
,7,4.667776989709432,3.337317519191875,,0.0
,7,4.89680340641354,3.0243799176332637,,0.0
,7,4.590696204343472,3.3335185398463696,,0.0
,7,4.912648174079043,3.5764350174310198,,0.0
,7,4.6287751438608575,3.186051863000381,,0.0
,7,4.799395012269949,3.0559282375837458,,0.0
,7,5.032679232695411,3.4423185954869084,,0.0
,7,4.795436211476162,3.092293649242518,,0.0
,7,4.645110543420469,3.726545418101569,,0.0
,7,4.862039293940477,3.538570410216731,0.0,0.0
,7,5.125911058404652,3.154169660468569,,0.0
,7,4.835553724986679,2.8160098004010066,,0.0
,7,4.8890252850304075,3.4326476946426485,,0.0
,7,5.047755310663115,3.456788679609777,,0.0
,7,4.974092778461478,3.0474409784759033,,0.0
,7,4.756127956478973,3.249914141345953,0.0,0.0
,7,4.667316158531769,2.9928243976496787,,0.0
,7,4.412057226188205,3.06099475254523,,0.0
,7,4.89365551489997,2.9231094787532497,,0.0
,7,4.441157447379951,3.068885723782895,,0.0
